inchikey,SMILES,pAct,n_records,sd,year_min,year_max,year_median,types,assay_types,n_documents
ASXGAOFCKGHGMF-UHFFFAOYSA-N,NC1CCc2cc(O)c(O)cc2C1,16.397940008672037,1,0.0,1985,1985,1985,IC50,F,1
QZAYGJVTTNCVMB-UHFFFAOYSA-N,NCCc1c[nH]c2ccc(O)cc12,12.522878745280337,1,0.0,1985,1985,1985,IC50,F,1
QAECXZXKVURFMR-LBPRGKRZSA-N,CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,11.522878745280337,1,0.0,2008,2008,2008,Ki,B,1
IWBMAAUPHUCYCI-UHFFFAOYSA-N,CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1,10.826813731587727,3,3.352565579759156,2021,2021,2021,Kd;Ki,B,1
KCCBFGKNVMTXIQ-UHFFFAOYSA-N,CC(CNC(=O)/N=C(\N)NCCCc1nnc(N)s1)C1CCCCC1,10.826813731587727,3,2.9080057487379944,2021,2021,2021,Kd;Ki,B,1
GWAMGWDJCYIREE-UHFFFAOYSA-N,N/C(=N\C(=O)NCc1ccccc1)NCCCc1nnc(N)s1,10.826813731587727,3,3.2486422857169073,2021,2021,2021,Kd;Ki,B,1
PKALTNFRHBJDRH-UHFFFAOYSA-N,Cc1ccc(CC(C)CNC(=O)/N=C(\N)NCCCc2nnc(N)s2)cc1,10.826813731587727,3,2.804082877913322,2021,2021,2021,Kd;Ki,B,1
OJYUKAHOHYUAHF-UHFFFAOYSA-N,CC(CCCc1ccccc1)CNC(=O)/N=C(\N)NCCCc1nnc(N)s1,10.826813731587727,3,2.584687596628566,2021,2021,2021,Kd;Ki,B,1
IOSVPGDHSQVBED-UHFFFAOYSA-N,CCCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1,10.826813731587727,2,0.0,2021,2021,2021,Kd,B,1
CDGJSIMJNZNZFE-SNVBAGLBSA-N,C[C@@H](NC(=O)/N=C(\N)NCCCc1nnc(N)s1)c1ccccc1,10.826813731587727,2,0.0,2021,2021,2021,Kd,B,1
MODBIBJHAWXYOZ-LLVKDONJSA-N,C[C@@H](NC(=O)/N=C(\N)NCCCc1ncn[nH]1)c1ccccc1,10.826813731587727,2,0.0,2021,2021,2021,Kd,B,1
QVAKGXNPTKFJST-UHFFFAOYSA-N,CC(NC(=O)/N=C(\N)NCCCc1nnc(N)s1)c1cccc(F)c1,10.826813731587727,2,0.0,2021,2021,2021,Kd,B,1
FEBOTPHFXYHVPL-UHFFFAOYSA-N,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,10.568636235841012,1,0.0,2016,2016,2016,Ki,B,1
CXQUOFVDYCOSEZ-TYABSZSSSA-N,O=C(CCCN1[C@@H]2CC[C@H]1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,10.270019238436443,2,0.014123659200656924,2019,2019,2019,Kd;Ki,B,1
PJBISDNIYJBREA-UHFFFAOYSA-N,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4CCC5)CC3)cc21,10.240181148878031,2,0.00021355534461798577,2010,2016,2013,Ki,B,2
ISUNUPFSUDXDKD-UHFFFAOYSA-N,O=c1ccc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2[nH]1,10.154901959985743,1,0.0,2011,2011,2011,Ki,B,1
BQDBKDMTIJBJLA-UHFFFAOYSA-N,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,10.154901959985743,1,0.0,2015,2015,2015,Ki,B,1
XPLJHFADXYVMHJ-QFIPXVFZSA-N,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCC(c2noc3cc(F)ccc23)CC1,10.0,1,0.0,2018,2018,2018,Ki,B,1
QHJLPOSPWKZACG-UHFFFAOYSA-N,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,9.944688312383335,6,0.37893509978013806,1988,2017,2017,Kd;Ki,B,3
AADCDMQTJNYOSS-LBPRGKRZSA-N,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,9.931814138253838,3,0.24798857860593984,2014,2021,2016,Ki,B,3
BBDIXZOHZUWSDY-UHFFFAOYSA-N,CCOc1cccc2cc(CNCCCCOc3ccc4ccc(=O)[nH]c4c3)oc12,9.888070392334685,6,0.12872559864583752,2023,2023,2023,EC50;Ki,B;F,1
UAJAPWHTZWZLBT-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,9.880113842620357,2,0.05654264783860894,2019,2019,2019,Kd;Ki,B,1
XVGOZDAJGBALKS-UHFFFAOYSA-N,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,9.853871964321762,1,0.0,2005,2005,2005,Ki,B,1
CRVXXEZDJABOJD-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCOc2ccc3ccc(=O)[nH]c3c2)CC1,9.853871964321762,1,0.0,2011,2011,2011,Ki,B,1
MEGAXNIFTOHERJ-UKRRQHHQSA-N,CCCN1CCO[C@@H]2Cc3c(O)cccc3C[C@H]21,9.853871964321762,1,0.0,2014,2014,2014,EC50,F,1
VKVJQSCYLIOFEN-NRFANRHFSA-N,O=S(=O)(c1cncc2ccccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,9.853871964321762,1,0.0,2018,2018,2018,Ki,B,1
NURQFGFJWUREMG-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2ccc(Cl)c(Cl)c2)CC1)c1ccc(F)cc1,9.825040367574115,2,0.021343007498803416,2019,2019,2019,Kd;Ki,B,1
NIYUXHADMUQBAS-UHFFFAOYSA-N,O=C(CCCN1CCC2(c3ccc(Cl)cc3)CC2C1)c1ccc(F)cc1,9.820051443176832,2,0.02839841204309402,2019,2019,2019,Kd;Ki,B,1
GNIVTAIHBFVOJN-UKRRQHHQSA-N,CCCN1CCC[C@@H]2Cc3c(O)cccc3C[C@H]21,9.769551078621726,1,0.0,2014,2014,2014,EC50,F,1
MRGKIYOXZKSZPO-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCOc2ccc3[nH]c(=S)[nH]c3c2)CC1,9.721246399047171,1,0.0,2013,2013,2013,Ki,B,1
AHJHJVULSVKBEA-WGSAOQKQSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,9.721246399047171,3,0.0,2016,2017,2017,Ki,B,2
QGVGRVIBOJVENZ-HXUWFJFHSA-N,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc2ccccc2c1,9.700057099977233,1,0.0,2020,2020,2020,Ki,B,1
DVFLWMCCYDDTMA-UHFFFAOYSA-N,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccc4[nH]ccc4c3O1)CC2,9.698970004336019,1,0.0,1992,1992,1992,Ki,B,1
QXFQZPFQYXMZKV-UHFFFAOYSA-N,CCCCc1cc(-c2ccsc2)cc(N2CCN(C)CC2)n1,9.698970004336019,1,0.0,2023,2023,2023,Ki,B,1
LCZMXKRXXCYHBB-WGSAOQKQSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccc[nH]1,9.67778070526608,3,0.0,2016,2017,2017,Ki,B,2
KLZWBFTXUIUAEI-DEOSSOPVSA-N,CCCN(CCN1CCN(c2ccc3c(c2)[nH]c2ccccc23)CC1)[C@H]1CCc2c(O)cccc2C1,9.638272163982407,1,0.0,2022,2022,2022,EC50,F,1
YRFHSWLWNMFJNN-AFARHQOCSA-N,O=C(Cc1coc2ccccc12)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.638272163982407,2,0.0,2017,2017,2017,Ki,B,1
BUPWFKLTAPZHIE-UHFFFAOYSA-N,COc1cc(N)c(Cl)cc1C(=O)NC1CC2CCCC(C1)N2Cc1ccccc1,9.599980364934842,1,0.0,1995,1995,1995,Ki,B,1
VFOIGDCCMUEJDD-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2N1,9.585026652029182,1,0.0,2011,2011,2011,Ki,B,1
DKGZKTPJOSAWFA-UHFFFAOYSA-N,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,9.577450979992872,20,2.0854023431642617,1985,2023,2013,EC50;IC50;Kd;Ki,A;B;F,15
TXJZKUBFJGPDAH-FQEVSTJZSA-N,CCCN(CCCCCc1ccc(O)c(O)c1)[C@H]1CCc2c(O)cccc2C1,9.568636235841012,1,0.0,2016,2016,2016,EC50,F,1
DGUPLZWUXDQFTF-MXVIHJGJSA-N,O=C(Cc1cccs1)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.568636235841012,2,0.0,2017,2017,2017,Ki,B,1
VVMAWHYBPARZHV-JTQLQIEISA-N,CCN1CCC[C@H]1CNC(=O)c1c(OC)c(O)cc(I)c1OC,9.540004743952608,1,0.0,2010,2010,2010,IC50,F,1
GNOHLPXINNYCLR-TZMCWYRMSA-N,C=CCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,9.522878745280337,3,1.6708208528905943,1993,1993,1993,Ki,B;F,2
GAJLCVIQCPUCOK-NRFANRHFSA-N,CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)[C@H]1CCc2c(O)cccc2C1,9.522878745280337,1,0.0,1991,1991,1991,Ki,B,1
RGCVKNLCSQQDEP-UHFFFAOYSA-N,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,9.522878745280337,1,0.0,2013,2013,2013,IC50,B,1
RBZFRDTUHHOAAN-MXVIHJGJSA-N,CN([C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)S(=O)(=O)c1cccs1,9.522878745280337,1,0.0,2016,2016,2016,Ki,B,1
MWYBVUIRVLYACR-UHFFFAOYSA-N,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,9.522878745280337,1,0.0,2017,2017,2017,Ki,B,1
TVTKXMSEQXXPJA-OAQYLSRUSA-N,O=S(=O)(c1cccc2cnccc12)N1CCC[C@@H]1CCN1CCN(c2nsc3ccccc23)CC1,9.522878745280337,1,0.0,2018,2018,2018,Ki,B,1
ZQIBMJPPTOOPCH-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CO3)CC1,9.522878745280337,3,0.2968185567803492,2018,2019,2018,IC50;Ki,B,2
LJMGIPGFTXPVTB-UHFFFAOYSA-N,O=C1NCc2ccc(OCCCN3CCN(c4cccc5c4CCC5)CC3)cc21,9.51999305704285,1,0.0,2010,2010,2010,Ki,B,1
ACIMQSDLIYUKRE-AQYVVDRMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2o1,9.494850021680094,2,0.0,2017,2017,2017,Ki,B,1
SFLSHLFXELFNJZ-QMMMGPOBSA-N,NC[C@H](O)c1ccc(O)c(O)c1,9.49148333035061,2,5.0988433127559984,1985,2016,2000,IC50;Ki,B;F,2
VZKXQURASTWIAW-AQYVVDRMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccccc1,9.481486060122112,1,0.0,2016,2016,2016,Ki,B,1
HMSQOZVGOAWQNS-UHFFFAOYSA-N,CN1CCN(C2Cc3ccccc3Sc3ccc(Cc4nnn(C)n4)cc32)CC1,9.455931955649724,1,0.0,2010,2010,2010,Ki,B,1
ZTKKAIYXNICILE-MXVIHJGJSA-N,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccnc1,9.455931955649724,1,0.0,2016,2016,2016,Ki,B,1
UBVTUPXDRIQNKR-UHFFFAOYSA-N,CN1CCc2ccccc2Cc2c(ccc(O)c2Cl)CC1,9.445210726547806,2,0.6234502806006236,2006,2006,2006,Ki,B;F,1
KORNTPPJEAJQIU-KJXAQDMKSA-N,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,9.443697499232712,2,0.0,2024,2024,2024,Ki,B,1
HGEYJZMMUGWEOT-UHFFFAOYSA-N,Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,9.431798275933005,1,0.0,1996,1996,1996,EC50,F,1
FUGGMNXTBZFFDM-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2ccc(C(F)(F)F)cc2)CC1)c1ccc(F)cc1,9.414990132885217,2,0.10606793226999343,2019,2019,2019,Kd;Ki,B,1
YMYDUVXFUAIERG-UHFFFAOYSA-N,c1ccc(-c2cccc(CN3CCN4c5cccc6[nH]cc(c56)CC4C3)c2)cc1,9.413530777083874,2,0.3202403650361671,2014,2014,2014,Ki,B,1
OKHRWBVXVXXGLN-UHFFFAOYSA-N,CCN(Cc1ccc(C)cc1)Cc1ccc(-c2cc(S(=O)(=O)CC)ccc2OC)[nH]1,9.400007822415901,1,0.0,1997,1997,1997,Ki,B,1
HGJYUXFMUSKRHL-UHFFFAOYSA-N,Clc1cccc(N2CCN(CCCCNc3ccccn3)CC2)c1Cl,9.397940008672037,1,0.0,2010,2010,2010,Ki,B,1
HVSUPPZVIPTMEM-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,9.397940008672037,6,0.37649221234439106,2011,2015,2012,EC50;Ki,B;F,3
WGYLSXPWKYVIGW-UHFFFAOYSA-N,COc1ccccc1N1CCN(CCCc2ccc3[nH]c(=S)[nH]c3c2)CC1,9.397940008672037,1,0.0,2013,2013,2013,Ki,B,1
KQNGZWUJPKEOIL-UHFFFAOYSA-N,Cc1cccc(C2CCN(CCNC(=O)C3CCC(F)(F)CC3)CC2)n1,9.397940008672037,1,0.0,2021,2021,2021,Ki,B,1
LWUCNZZPRVNCLB-UHFFFAOYSA-N,Cc1cccc(C2=CCN(CCNC(=O)C3CCOCC3)CC2)n1,9.397940008672037,1,0.0,2021,2021,2021,Ki,B,1
AIPVMDNBQLPSHM-UHFFFAOYSA-N,Oc1nc2cccc(N3CCN(Cc4ccc(O)c(-c5ccccc5)c4)CC3)c2o1,9.387216143280265,1,0.0,2001,2001,2001,Ki,B,1
PMBZPLQKUNCRDH-UHFFFAOYSA-N,O=Cc1cnn2ccc(NC(=O)CCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,9.387216143280265,3,0.9083933391729258,2017,2017,2017,EC50;Ki,B;F,1
PGNHBJGIQAEIHD-UHFFFAOYSA-N,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,9.3767507096021,1,0.0,2001,2001,2001,Ki,B,1
PNXAJQBRLDGPQZ-UHFFFAOYSA-N,CCN(C)CCc1c(-c2ccc(C#N)cc2)[nH]c2ccccc12,9.3767507096021,1,0.0,2000,2000,2000,Ki,B,1
SOMWRASUKKDBSH-HZCBDIJESA-N,Cc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4nsc5ccccc45)CC3)CC2)cc1,9.3767507096021,1,0.0,2016,2016,2016,Ki,B,1
KXAOPEMSBPZNPQ-AQYVVDRMSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2[nH]1,9.366531544420413,3,0.0,2016,2017,2017,Ki,B,2
UCRMCTXHTPNGTQ-WGSAOQKQSA-N,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cccs1,9.366531544420413,3,0.0,2016,2017,2017,Ki,B,2
SQYZBSPQNGOKJY-ACHIHNKUSA-N,CCCN(CCCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@H]1CCc2c(O)cccc2C1,9.356547323513812,1,0.0,2012,2012,2012,EC50,F,1
SQYZBSPQNGOKJY-MEKGRNQZSA-N,CCCN(CCCCCCCCCCN(CCC)[C@H]1CCc2c(O)cccc2C1)[C@@H]1CCc2c(O)cccc2C1,9.356547323513812,1,0.0,2023,2023,2023,EC50,B,1
HEEFMGUIOXQXAL-QGZVFWFLSA-N,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1cc2ccccc2s1,9.349984047528162,1,0.0,2020,2020,2020,Ki,B,1
GZKLJWGUPQBVJQ-UHFFFAOYSA-N,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,9.346787486224656,4,0.6212128924168381,2004,2024,2011,Ki,B,4
GAJLCVIQCPUCOK-UHFFFAOYSA-N,CCCN(CCc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1)C1CCc2c(O)cccc2C1,9.346787486224656,1,0.0,1991,1991,1991,Ki,B,1
NENVXZKTDUNSBM-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)nc2N1,9.346787486224656,3,0.09058550286315417,2015,2015,2015,EC50;Ki,B;F,1
ZSXXBLKRPFMPGJ-UHFFFAOYSA-N,Oc1nc2cccc(N3CCN(Cc4cc(-c5ccc(F)cc5)ccn4)CC3)c2o1,9.327902142064282,1,0.0,2001,2001,2001,Ki,B,1
IPAFOBZCTHBJBT-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCC(=O)N5)CC3)cc2N1,9.327902142064282,3,0.35862807103616207,2015,2015,2015,EC50;Ki,B;F,1
IONAUXJNMRGVRI-UAPYVXQJSA-N,CCc1cccc(N2CCN(CC[C@H]3CC[C@H](NC(=O)NC)CC3)CC2)c1Cl,9.318758762624412,1,0.0,2023,2023,2023,Ki,B,1
QEYPINFPGIXPDO-UHFFFAOYSA-N,CN1CCN(C(=O)CCCN2CCN(c3cccc(Cl)c3Cl)CC2)C(C(=O)NCc2ccccc2)C1,9.315090872489446,2,0.50190641085673,2021,2021,2021,EC50;IC50,B,1
IROBXMJJTSKRFQ-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2cc(Cl)cc(Cl)c2)CC1)c1ccc(F)cc1,9.310004880914303,2,0.0565390796376923,2019,2019,2019,Kd;Ki,B,1
KAAZGXDPUNNEFN-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,9.309803919971486,1,0.0,2014,2014,2014,Ki,B,1
STFIELBPKGAKNX-UHFFFAOYSA-N,Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)cc1,9.301029995663981,1,0.0,1996,1996,1996,EC50,B,1
KAPNJGZVRYPTJW-UHFFFAOYSA-N,Nc1ccc(C#CCCN2CC=C(c3ccccc3)CC2)cn1,9.301029995663981,1,0.0,1996,1996,1996,EC50,B,1
DYVLYWKEJHHXOH-TZMCWYRMSA-N,CCCN1CC[C@@H]2Cc3c(O)cccc3C[C@H]21,9.301029995663981,3,0.3933148117818693,1993,1993,1993,Ki,B;F,2
BZWLDSMYMFIKPT-YXJHDRRASA-N,CCCN1C[C@@H](Cn2cncn2)O[C@@H]2Cc3c(O)cccc3C[C@H]21,9.301029995663981,1,0.0,2014,2014,2014,EC50,F,1
TVTKXMSEQXXPJA-NRFANRHFSA-N,O=S(=O)(c1cccc2cnccc12)N1CCC[C@H]1CCN1CCN(c2nsc3ccccc23)CC1,9.301029995663981,1,0.0,2018,2018,2018,Ki,B,1
NDOACRCCZRNDRC-AWEZNQCLSA-N,CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1,9.299988937677888,1,0.0,2010,2010,2010,IC50,F,1
VNSQNNPGGZXQAN-UHFFFAOYSA-N,O=c1[nH]c2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1,9.299988937677888,1,0.0,2010,2010,2010,Ki,B,1
RCTPWYPPQMZWPM-WGSAOQKQSA-N,CCN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.292429823902063,1,0.0,2016,2016,2016,Ki,B,1
KWNJJPLLFRQMRI-IYARVYRRSA-N,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1,9.275724130399212,1,0.0,2016,2016,2016,Ki,B,1
SDZGFAGZLJLJSV-UHFFFAOYSA-N,Clc1cccc(N2CCN(CCCCNc3cc(-c4ccccc4)ccn3)CC2)c1Cl,9.259637310505756,1,0.0,2010,2010,2010,Ki,B,1
IMFLKRNUSHCDBK-UHFFFAOYSA-N,O=C(CCCN1CC[Si](O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,9.259637310505756,1,0.0,2011,2011,2011,Ki,B,1
HQCCZCGQNSJNDG-YSMPRRRNSA-N,O=C(CCCN1CCN(c2cccc(Cl)c2Cl)CC1)Nc1ccn2ncc(/C=N\O)c2c1,9.244125144327509,3,1.7615688989338107,2017,2017,2017,EC50;Ki,B;F,1
ZYZZJOLJNNFBHS-UHFFFAOYSA-N,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4COC5)CC3)cc21,9.240181148878031,2,0.00021355534461798577,2010,2016,2013,Ki,B,2
FFGYZWWOVBUEIV-UHFFFAOYSA-N,O=C1NCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)cc21,9.23980382951124,2,0.0003200548212439945,2010,2016,2013,Ki,B,2
KVQQVUQXVQANFT-AQYVVDRMSA-N,O=S(=O)(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1cc2ccccc2o1,9.236572006437063,2,0.0,2017,2017,2017,Ki,B,1
BCQDQVRXJROXMU-UHFFFAOYSA-N,O=C1CCc2cc(CCCCN3CCN(c4cccc5sc(F)cc45)CC3)ccc2N1,9.234772078207662,2,0.367805754932816,2019,2019,2019,IC50,B,1
WRUSBTCFXKDYJC-UHFFFAOYSA-N,Clc1cccc(N2CCN(CCCCNc3ccc(-c4ccccc4)cn3)CC2)c1Cl,9.229147988357855,1,0.0,2010,2010,2010,Ki,B,1
WEUPAXGYFOUDLZ-CYBMUJFWSA-N,CCCN(CCC)[C@@H]1Cc2cccc3nc(S)n(c23)C1,9.221848749616356,1,0.0,1993,1993,1993,Ki,F,1
KJOFXQKVGTXQTK-IYARVYRRSA-N,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,9.221848749616356,1,0.0,1997,1997,1997,Ki,B,1
KFOXMHFDNRTETJ-UHFFFAOYSA-N,Clc1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1Cl,9.221848749616356,1,0.0,2010,2010,2010,Ki,B,1
SEHZPOBOTHQMOI-FRFSOERESA-N,CCCN1C[C@H](CSC)O[C@@H]2Cc3c(O)cccc3C[C@H]21,9.221848749616356,1,0.0,2014,2014,2014,EC50,F,1
WKXGCJMHUWZCIC-UHFFFAOYSA-N,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2[nH]1,9.221848749616356,2,0.24903064677189865,2015,2015,2015,EC50;Ki,B;F,1
KHPGADABEDKFQQ-UHFFFAOYSA-N,CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cccnc4)cc32)CC1,9.207608310501746,1,0.0,2010,2010,2010,Ki,B,1
PMKMNTBZJOXTJW-UHFFFAOYSA-N,O=C1COc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,9.207608310501746,3,0.2906568650301505,2018,2019,2018,IC50;Ki,B,2
PFVOHXHHGRINAB-KRWDZBQOSA-N,C=CCN1CCC[C@H]1CNC(=O)c1cccc(CCCF)c1,9.200659450546418,1,0.0,2014,2014,2014,Ki,B,1
BVVYFGNETCYNNY-UHFFFAOYSA-N,O=C1N(CCN2CCCCCC2)CCN1c1cc(Cl)cc(Cl)c1,9.199970640755865,1,0.0,2010,2010,2010,Ki,F,1
ITUXAHIEYLTLOX-QGZVFWFLSA-N,Cc1c(S(=O)(=O)N[C@@H]2CCN(CCCc3noc4ccccc34)C2)sc2ccc(F)cc12,9.199970640755865,1,0.0,2020,2020,2020,Ki,B,1
VQKRYESCJYNAOI-UHFFFAOYSA-N,O=C1COc2ccccc2N1CCCN1CCN(c2cccc3[nH]c(=O)oc23)CC1,9.196895333385989,6,0.569827781554166,2015,2015,2015,EC50;Ki,B;F,1
BKRGVLQUQGGVSM-KBXCAEBGSA-N,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,9.18045606445813,9,0.6750982574026283,1997,2024,2014,EC50;IC50;Ki,B,7
AYDICYGRWUFLHA-UHFFFAOYSA-N,O=C(CCCN1CCC2(CC1)C(=O)N(CCc1ccc(Nc3ccc([N+](=O)[O-])c4nonc34)cc1)CN2c1ccccc1)c1ccc(F)cc1,9.18045606445813,1,0.0,1991,1991,1991,Ki,B,1
XRYLGRGAWQSVQW-UHFFFAOYSA-N,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,9.173925197299173,1,0.0,2010,2010,2010,Ki,B,1
PQSQAZFTLXRLJP-UHFFFAOYSA-N,S=c1[nH]c2ccc(OCCN3CCN(c4ccccc4)CC3)cc2[nH]1,9.173925197299173,1,0.0,2013,2013,2013,Ki,B,1
AMAZFBCTWBJQKF-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCO5)CC3)cc2N1,9.173393743112328,2,0.4942464299119894,2015,2015,2015,EC50;Ki,B;F,1
JJYGMNQCYKVCSO-NSHDSACASA-N,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(I)c1OC,9.169989064063882,1,0.0,2010,2010,2010,IC50,F,1
IJKCMXOYXRJELY-ZDUSSCGKSA-N,CCCN1CCC[C@H]1CNC(=O)c1c(O)c(CC)cc(Cl)c1OC,9.162411561764488,1,0.0,2021,2021,2021,Ki,B,1
JQHSYAQISCFWOK-UHFFFAOYSA-N,CCCN(CCC)C1CCc2c(ccc(O)c2O)C1,9.154901959985743,1,0.0,2003,2003,2003,EC50,B,1
NYXDYIWPZMXTPA-UHFFFAOYSA-N,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1S2,9.154901959985743,1,0.0,2014,2014,2014,Ki,B,1
IVUIBIRRERFFHX-UHFFFAOYSA-N,O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,9.154901959985743,1,0.0,2017,2017,2017,Ki,B,1
JCJHEQWKLFDJPY-HXUWFJFHSA-N,O=S(=O)(c1cccc2ncccc12)N1CCC[C@@H]1CCN1CCN(c2nsc3ccccc23)CC1,9.154901959985743,1,0.0,2018,2018,2018,Ki,B,1
CXQUOFVDYCOSEZ-UHFFFAOYSA-N,O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,9.152259161754902,6,0.3906503195876095,2003,2014,2007,Ki,B,5
YSQJEBUGELTUQM-ZDUSSCGKSA-N,C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC,9.149129683781393,2,0.025966945871398372,2007,2007,2007,Ki,B,1
NRFJXDLMBKNOHP-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4cccc5c4OCCC5)CC3)nc2N1,9.148741651280925,1,0.0,2011,2011,2011,Ki,B,1
