inchikey,year,standard_type,pAct
HGFFXOQKGSYWIH-SAABIXHNSA-N,2014,Ki,7.868381
HGHZRWWRCHMWQC-ONEGZZNKSA-N,2007,Ki,7.308035
HGHZRWWRCHMWQC-ONEGZZNKSA-N,2014,Ki,7.308035
HGHZRWWRCHMWQC-ONEGZZNKSA-N,2014,Ki,7.308035
HGJYUXFMUSKRHL-UHFFFAOYSA-N,2010,Ki,7.602060
HGOOBSLSWOJAPR-UHFFFAOYSA-N,1997,Ki,7.022276
HGRHWEAUHXYNNP-UHFFFAOYSA-N,2013,Ki,6.305395
HGRHWEAUHXYNNP-UHFFFAOYSA-N,2013,Ki,6.309999
HGRPPZKIXIZLRX-UHFFFAOYSA-N,2005,Ki,8.366532
HGSQOYNWHXVVJS-UHFFFAOYSA-N,2011,Ki,7.677781
HGTGAIQIJPCZMF-UHFFFAOYSA-N,2008,Ki,6.599998
HGWMAJKXWQKIMH-PAVFIEEWSA-N,2023,Ki,9.229148
HGYQVRAMBVYKQO-UHFFFAOYSA-N,2009,Ki,8.100015
HHAUXZNBXXZIOV-UHFFFAOYSA-N,1999,Ki,6.022276
HHAWPWAQIRBXKW-SAIGFBBZSA-N,2014,Ki,7.991400
HHAWPWAQIRBXKW-SAIGFBBZSA-N,2014,Ki,7.991400
HHDJZPNFXJLNJK-HSZRJFAPSA-N,2017,Ki,9.161151
HHNGFUDNXPRRFY-UHFFFAOYSA-N,2017,Ki,6.079355
HHPXXUVAVCXMQF-UHFFFAOYSA-N,2011,Ki,7.455932
HHRGFYRLYOYIFM-IYARVYRRSA-N,2013,Ki,8.013228
HHTPKGOFGTYZBP-UHFFFAOYSA-N,2009,Ki,6.900009
HHVQGHMBHYXHGF-UHFFFAOYSA-N,2021,Ki,7.080922
HHVQGHMBHYXHGF-UHFFFAOYSA-N,2021,Ki,7.079981
HIASEHRDTBGCHW-UHFFFAOYSA-N,2017,Ki,7.880085
HIASEHRDTBGCHW-UHFFFAOYSA-N,2021,Ki,7.886057
HIBUHKNMTZCDMF-UHFFFAOYSA-N,2005,Ki,8.928118
HIFGIGWFWSVOEK-UHFFFAOYSA-N,2007,Ki,6.675718
HIGILHVUMICSAW-UHFFFAOYSA-N,2010,Ki,8.795880
HIHVVYZXHODHBR-UHFFFAOYSA-N,2014,Ki,6.669586
HIIUKDCXWBFGHZ-UHFFFAOYSA-N,2002,Ki,7.638272
HIPKZAPXNSTELT-UHFFFAOYSA-N,2014,Ki,7.443697
HIPKZAPXNSTELT-UHFFFAOYSA-N,2017,Ki,7.448550
HIPKZAPXNSTELT-UHFFFAOYSA-N,2018,Ki,7.448550
HIPYXDMEWZLKPQ-KOAQGZTJSA-N,2022,Ki,9.080922
HIRZFMOIKMLUHF-LAUBAEHRSA-N,2010,Ki,9.000000
HIRZFMOIKMLUHF-UHFFFAOYSA-N,2010,Ki,9.299989
HIRZFMOIKMLUHF-UHFFFAOYSA-N,2010,Ki,9.299989
HIRZFMOIKMLUHF-UHFFFAOYSA-N,2010,Ki,9.299989
HIRZFMOIKMLUHF-UHFFFAOYSA-N,2010,Ki,9.299989
HIRZFMOIKMLUHF-UTKZUKDTSA-N,2010,Ki,7.299989
HISGEOZMKTZBBP-UHFFFAOYSA-N,2014,Ki,6.596879
HISGEOZMKTZBBP-UHFFFAOYSA-N,2014,IC50,6.026872
HISGEOZMKTZBBP-UHFFFAOYSA-N,2014,IC50,6.388277
HISGEOZMKTZBBP-UHFFFAOYSA-N,2017,Ki,6.596879
HISGEOZMKTZBBP-UHFFFAOYSA-N,2018,Ki,6.596879
HISVPUHXONHOSX-UHFFFAOYSA-N,1997,Ki,6.036212
HIUMOAWWYUAXFP-ALOJWSFFSA-N,2013,Ki,7.612610
HIVHEOCGLZASLB-UHFFFAOYSA-N,2010,Ki,8.400008
HJCKNZCUBOVUBA-UAPYVXQJSA-N,2022,Ki,8.721246
HJKLOGARPBXZTP-UHFFFAOYSA-N,2011,Ki,5.708187
HJLBJHJXDDKNRO-UHFFFAOYSA-N,2017,Ki,7.381952
HJLBJHJXDDKNRO-UHFFFAOYSA-N,2018,Ki,7.381952
HJOOPOPFMHOXPP-UHFFFAOYSA-N,2013,Ki,7.396856
HJRBYTHOWGFPSH-QGZVFWFLSA-N,2005,Ki,6.031517
HJUAHZKICLIRDT-UGESXGAOSA-N,2014,Ki,7.699187
HJUAHZKICLIRDT-UGESXGAOSA-N,2014,Ki,7.699187
HJWWNWMERDPVMY-UHFFFAOYSA-N,2016,Ki,8.700057
HJWWNWMERDPVMY-UHFFFAOYSA-N,2019,Ki,8.679854
HJWWNWMERDPVMY-UHFFFAOYSA-N,2020,Ki,8.679854
HKAMZPHBOUTAED-UHFFFAOYSA-N,2019,Ki,5.958607
HKAVEMLHBNPBSZ-PTTOYHQWSA-N,2000,Ki,8.400008
HKAWCIGAEVMZGN-SFHVURJKSA-N,2000,Ki,7.187087
HKAWCIGAEVMZGN-UHFFFAOYSA-N,2000,Ki,7.080922
HKBFAJQLEHSBTM-UHFFFAOYSA-N,1999,Ki,8.100015
HKDCDBFKNRMFSY-UHFFFAOYSA-N,1995,Ki,7.823909
HKDCDBFKNRMFSY-UHFFFAOYSA-N,2013,Ki,7.823909
HKDMXVFAYYQTRF-UHFFFAOYSA-N,2020,Ki,7.340084
HKDOASHONDCKDU-UHFFFAOYSA-N,2023,Ki,6.982967
HKOJNCZKZSYFEQ-GDLZYMKVSA-N,2013,Ki,9.000000
HKOJNCZKZSYFEQ-LJAQVGFWSA-N,2013,Ki,8.366532
HKUPNFQZELWUIO-UHFFFAOYSA-N,2016,Ki,7.769551
HKUPNFQZELWUIO-UHFFFAOYSA-N,2016,Ki,7.770062
HLDNXAAXZRBYJW-UHFFFAOYSA-N,1996,Ki,7.899974
HLGVBUMXLSDTEW-UHFFFAOYSA-N,2020,EC50,6.249492
HLGVBUMXLSDTEW-UHFFFAOYSA-N,2023,EC50,6.249492
HLJDGDVDXPMCOC-UHFFFAOYSA-N,2010,Ki,7.799971
HLWTUGVLYCATKY-OCEACIFDSA-N,2015,Ki,8.522879
HLWTUGVLYCATKY-OCEACIFDSA-N,2019,Ki,8.508638
HMAKCCQMRGCRHO-XYWHTSSQSA-N,2013,Ki,7.877784
HMBLGIYYEVWFCT-XMMPIXPASA-N,2017,Ki,7.025949
HMETZCGOVJHJBJ-WKILWMFISA-N,2016,Ki,8.017729
HMFMXNMQUZMGQI-OWOJBTEDSA-N,2005,Ki,8.886057
HMFWWORRYDWEDS-UHFFFAOYSA-N,1999,Ki,7.913640
HMLJHBVGLCIEGH-UHFFFAOYSA-N,2012,Ki,6.481486
HMMLWDCQIVJIHP-UHFFFAOYSA-N,2010,Ki,7.599980
HMMLWDCQIVJIHP-UHFFFAOYSA-N,2010,Ki,8.299989
HMSZCGYHVDSIIK-UHFFFAOYSA-N,2012,Ki,7.440093
HMTJKRFRBLRBNL-BVAGGSTKSA-N,2016,Ki,9.680062
HMVJSLZLZZJKHU-UHFFFAOYSA-N,2015,Ki,8.657577
HMXWHDMFAKYACA-UHFFFAOYSA-N,2007,Ki,9.400008
HMYBAZWTOQSPCY-DEOSSOPVSA-N,2009,EC50,8.910095
HNAJEKAVHQELJQ-UHFFFAOYSA-N,2020,EC50,5.721246
HNAJEKAVHQELJQ-UHFFFAOYSA-N,2023,EC50,5.721246
HNCOLMVXXZHGHT-UHFFFAOYSA-N,2012,Ki,6.431798
HNKSCJOZAQWYMZ-QAQDUYKDSA-N,2020,Ki,10.173925
HNKSCJOZAQWYMZ-QAQDUYKDSA-N,2022,Ki,10.173925
HNMDMLNEALPPKX-UHFFFAOYSA-N,2016,Ki,6.747147
HNMDMLNEALPPKX-UHFFFAOYSA-N,2016,IC50,5.735182
HNPAUMYBQXZAJH-UHFFFAOYSA-N,2016,Ki,7.886057
HNPAUMYBQXZAJH-UHFFFAOYSA-N,2016,Ki,7.750068
HNRDJYILRSRTOJ-JCNLHEQBSA-N,2023,Ki,9.795880
HNUFROAJESGZAR-UEYSASPJSA-N,2022,Ki,9.113509
HNVPKMQKKJUCMS-UHFFFAOYSA-N,2006,Ki,8.721246
HNVPKMQKKJUCMS-UHFFFAOYSA-N,2006,Ki,8.721246
HOFUBOSPQUNORR-UHFFFAOYSA-N,2017,Ki,7.534617
HOFUBOSPQUNORR-UHFFFAOYSA-N,2018,Ki,7.534617
HOFXBWNODSOCNI-KESTWPANSA-N,2014,Ki,8.221849
HOFXBWNODSOCNI-KESTWPANSA-N,2014,Ki,8.221849
HOJGYADNYPGADT-UAPYVXQJSA-N,2013,Ki,8.377786
HOJGYADNYPGADT-UAPYVXQJSA-N,2013,Ki,8.377786
HOMQYYYMDXLYHT-XYWHTSSQSA-N,2014,Ki,8.785156
HOMQYYYMDXLYHT-XYWHTSSQSA-N,2014,Ki,8.785156
HOXIFZKRDKLRKX-UHFFFAOYSA-N,2020,Ki,6.170053
HOZYTVYXSUBCBF-UHFFFAOYSA-N,2011,Ki,7.920819
HPBCFIIQRFMWKG-HNAYVOBHSA-N,2017,Ki,6.599998
HPBCFIIQRFMWKG-KXBFYZLASA-N,2017,Ki,6.000000
HPEHGGUDPLECHX-UHFFFAOYSA-N,2016,Ki,6.147520
HPGPGSLIDVUPKR-UHFFFAOYSA-N,2010,Ki,9.100015
HPGPGSLIDVUPKR-UHFFFAOYSA-N,2010,Ki,7.899974
HPGPGSLIDVUPKR-UHFFFAOYSA-N,2010,Ki,9.000000
HPRWHXGAJGUOCP-UHFFFAOYSA-N,2013,Ki,5.826231
HPSXIRMSZPEQTB-MEMLXQNLSA-N,1997,Ki,8.494850
HPTXIDFVXWZMRU-IRJFHVNHSA-N,2020,Ki,9.221849
HPTXIDFVXWZMRU-IRJFHVNHSA-N,2022,Ki,9.221849
HPUIXKCTAYDNTF-UHFFFAOYSA-N,2020,Ki,6.259953
HQAMJNKOXUQUKS-XYWHTSSQSA-N,2013,Ki,7.970616
HQAOVDGZDPFTHD-UHFFFAOYSA-N,2019,Ki,7.390406
HQAOVDGZDPFTHD-UHFFFAOYSA-N,2020,Ki,7.390406
HQCCZCGQNSJNDG-YSMPRRRNSA-N,2017,Ki,8.657577
HQCCZCGQNSJNDG-YSMPRRRNSA-N,2017,EC50,8.420216
HQDIIIDLDYDDHJ-UHFFFAOYSA-N,2017,EC50,7.721246
HQDIIIDLDYDDHJ-UHFFFAOYSA-N,2017,EC50,8.853872
HQDIIIDLDYDDHJ-UHFFFAOYSA-N,2017,EC50,8.849858
HQGWTXXZVBZBPH-UHFFFAOYSA-N,1996,Ki,6.276544
HQPJIWFXJJJLTM-OWOJBTEDSA-N,2005,Ki,9.397940
HQPJIWFXJJJLTM-OWOJBTEDSA-N,2005,Ki,8.764472
HQPJIWFXJJJLTM-OWOJBTEDSA-N,2005,IC50,9.000000
HQPJIWFXJJJLTM-OWOJBTEDSA-N,2005,Ki,9.397940
HQVGADXQHMROOB-DEOSSOPVSA-N,2010,Ki,8.320572
HRBGKICNPOCYPZ-UHFFFAOYSA-N,2008,Ki,7.299989
HRCGTLOWYKJDFC-CYBMUJFWSA-N,2013,Ki,7.638272
HRFJJRGWVMXDND-UHFFFAOYSA-N,2015,Ki,8.232844
HRGLDIJXNKMLQF-XUTJKUGGSA-N,2013,Ki,8.049635
HRHSURDPAJFNRA-UHFFFAOYSA-N,2012,Ki,6.408935
HRQSRFLNKXUFRB-KESTWPANSA-N,1997,Ki,8.397940
HRSJSQHPKLXGDX-XBTDCMMSSA-N,2014,Ki,8.380907
HRSJSQHPKLXGDX-XBTDCMMSSA-N,2014,Ki,8.380907
HRUTWQCXFHLYSD-UHFFFAOYSA-N,2008,Ki,8.299989
HRXRYNFLHBSTFS-BUHFOSPRSA-N,2003,Ki,9.481486
HRXRYNFLHBSTFS-BUHFOSPRSA-N,2010,Ki,9.481486
HSCUDLWMSFZPQC-SMQSCJQKSA-N,2023,Ki,9.920819
HSIMYBORWJJPOY-UHFFFAOYSA-N,1998,IC50,6.698970
HSNDKUASWXMOHD-UHFFFAOYSA-N,2016,Ki,9.301030
HSONZWPNORZWDX-IBGZPJMESA-N,2006,Ki,7.649752
HSTZLQFEUGWBDW-UHFFFAOYSA-N,2017,Ki,8.130768
HSTZLQFEUGWBDW-UHFFFAOYSA-N,2017,EC50,7.301030
HSTZLQFEUGWBDW-UHFFFAOYSA-N,2017,EC50,7.299989
HTADTAUIMFMPFI-UHFFFAOYSA-N,2008,Ki,7.199971
HTADTAUIMFMPFI-UHFFFAOYSA-N,2009,Ki,7.199971
HTADTAUIMFMPFI-UHFFFAOYSA-N,2009,Ki,7.199971
HTDIOUCPOHFDQH-UHFFFAOYSA-N,2016,Ki,6.160001
HTHHKXUTDJTRGL-AFARHQOCSA-N,2016,Ki,9.744727
HTIHIBRTTCYUMB-UHFFFAOYSA-N,2018,Ki,8.060481
HTIHIBRTTCYUMB-UHFFFAOYSA-N,2018,EC50,6.376751
HTMCOYRHMLKDED-JKSUJKDBSA-N,2023,Ki,9.017729
HTQLYZCPYPEYGO-UHFFFAOYSA-N,2001,Ki,7.552842
HTSNFXAICLXZMA-CYBMUJFWSA-N,1994,Ki,6.879426
HTSNFXAICLXZMA-CYBMUJFWSA-N,2002,Ki,7.602060
HTSNFXAICLXZMA-CYBMUJFWSA-N,2002,EC50,8.008774
HTSNFXAICLXZMA-CYBMUJFWSA-N,2005,Ki,7.599980
HTSNFXAICLXZMA-CYBMUJFWSA-N,2015,EC50,7.284833
HTSNFXAICLXZMA-CYBMUJFWSA-N,2018,Ki,6.879426
HTSNFXAICLXZMA-UHFFFAOYSA-N,1993,Ki,6.663540
HTSNFXAICLXZMA-UHFFFAOYSA-N,1993,Ki,6.879426
HTSNFXAICLXZMA-UHFFFAOYSA-N,2003,Ki,6.879426
HUBNPWLMVNJPBW-UHFFFAOYSA-N,2007,Ki,9.100015
HUEMJHLBWFDXTF-QAQDUYKDSA-N,2013,Ki,7.798603
HUFKKUQWYKMUNC-UHFFFAOYSA-N,2013,Ki,6.877784
HUIZNJVXOSCZJU-UXLOVFDUSA-N,2014,Ki,7.655608
HUKNOHADSBATLH-OBGWFSINSA-N,2003,Ki,7.709965
HUKSBDBJOJSVHS-UHFFFAOYSA-N,2011,Ki,7.145694
HULQLOOBDVQQSC-UHFFFAOYSA-N,2008,Ki,6.499997
HUNDNZUNCNQCRK-UHFFFAOYSA-N,2009,IC50,7.917215
HUNDNZUNCNQCRK-UHFFFAOYSA-N,2009,Ki,8.853872
HUNDNZUNCNQCRK-UHFFFAOYSA-N,2014,Ki,8.863279
HUNDNZUNCNQCRK-UHFFFAOYSA-N,2014,Ki,8.863279
HURBEFKRLRSDKC-UHFFFAOYSA-N,2010,Ki,7.500038
HUTRNXILWVFUDE-UHFFFAOYSA-N,2002,Ki,8.645892
HUVWCUMZGKOSQX-KESTWPANSA-N,2014,Ki,8.829738
HUVWCUMZGKOSQX-KESTWPANSA-N,2014,Ki,8.829738
HUXFXXWYIRBVJR-JOCHJYFZSA-N,1996,Ki,8.899974
HUXFXXWYIRBVJR-UHFFFAOYSA-N,1996,Ki,8.799971
HUXFXXWYIRBVJR-UHFFFAOYSA-N,2009,Ki,8.886057
HVAUUPRFYPCOCA-AREMUKBSSA-N,2024,Ki,5.753533
HVESNMTZXGJVII-OIFYPAEGSA-N,2013,Ki,8.123782
HVESNMTZXGJVII-OIFYPAEGSA-N,2013,Ki,8.123782
HVGNYVOUQOKFLU-UHFFFAOYSA-N,2012,Ki,7.481486
HVGOTNRLMTVSFL-QAQDUYKDSA-N,2020,Ki,8.638272
HVJCLUCMUNKFOJ-UHFFFAOYSA-N,2017,Ki,7.896196
HVJCLUCMUNKFOJ-UHFFFAOYSA-N,2018,Ki,7.896196
HVMWQJLTYBIVCR-SAIGFBBZSA-N,2014,Ki,8.503070
HVMWQJLTYBIVCR-SAIGFBBZSA-N,2014,Ki,8.503070
HVROSOVHMGPEMN-UHFFFAOYSA-N,2021,Ki,6.607303
HVROSOVHMGPEMN-UHFFFAOYSA-N,2021,Ki,6.610002
HVSRNYNPOUFDNJ-UHFFFAOYSA-N,2010,Ki,8.400008
HVSUPPZVIPTMEM-UHFFFAOYSA-N,2011,Ki,7.882729
HVYFBECSQURUQP-UHFFFAOYSA-N,2017,Ki,5.829738
HWAIAGZSWHOLLK-UHFFFAOYSA-N,2019,Ki,5.102373
HWISWHUWIQAPMO-CILPGNKCSA-N,1996,Ki,7.299989
HWISWHUWIQAPMO-CILPGNKCSA-N,1996,Ki,8.199971
HWJXQZBZKJYOMP-UHFFFAOYSA-N,2007,Ki,7.000000
HWKLICWHSIHCJT-UHFFFAOYSA-N,2018,Ki,7.619789
HWKROQUZSKPIKQ-MRXNPFEDSA-N,2000,Ki,5.599999
HWKROQUZSKPIKQ-MRXNPFEDSA-N,2024,Ki,6.245499
HWLQRSMZQWZHLO-HRAATJIYSA-N,2009,Ki,7.799971
HWLQRSMZQWZHLO-HRAATJIYSA-N,2009,Ki,7.799971
HWNDEDIZZJRHGF-UHFFFAOYSA-N,2014,Ki,8.031517
HWNDEDIZZJRHGF-UHFFFAOYSA-N,2017,Ki,8.031517
HWNDEDIZZJRHGF-UHFFFAOYSA-N,2018,Ki,8.031517
HWOUIMXZGKRMNK-UHFFFAOYSA-N,2001,IC50,6.795880
HWPBJQCGTNVQQO-UHFFFAOYSA-N,2017,Ki,6.826814
HWSGUVGRRBAPDE-UHFFFAOYSA-N,2022,Ki,7.565431
HWSOAPGUROKPOX-MXVIHJGJSA-N,1998,Ki,7.958607
HWZBTMUYGJHELF-WGSAOQKQSA-N,2013,Ki,7.471083
HXAVSZOPACOYAR-UHFFFAOYSA-N,2016,Ki,7.585027
HXCWGVSINJYYSW-UHFFFAOYSA-N,2008,Ki,6.022276
HXHYBBJDNMJVBF-WFXMLNOXSA-N,2021,Ki,8.142668
HXHZPLKJASKRCI-UHFFFAOYSA-N,2014,Ki,8.677781
HXHZPLKJASKRCI-UHFFFAOYSA-N,2014,EC50,7.250032
HXHZPLKJASKRCI-UHFFFAOYSA-N,2014,EC50,7.244125
HXJGPTHZZPIRKV-UHFFFAOYSA-N,2020,EC50,6.292430
HXJZOQIIPSJTIK-LOSJGSFVSA-N,2023,Ki,5.632644
HXKJNNJRMGHSRM-UHFFFAOYSA-N,2020,Ki,7.570248
HXLACIAZOWDZEP-UHFFFAOYSA-N,2010,Ki,7.500038
HXSZWCAHOHIEOA-UHFFFAOYSA-N,2010,Ki,5.634138
HXYOWUYUMZFBLT-IYARVYRRSA-N,2022,Ki,9.698970
HYAIONDADCANQM-UHFFFAOYSA-N,2002,Ki,6.121478
HYGJPVUOYCSNGB-UHFFFAOYSA-N,2010,Ki,5.400000
HYGWSJJGGPMNNN-KESTWPANSA-N,2014,Ki,7.457175
HYGWSJJGGPMNNN-KESTWPANSA-N,2014,Ki,7.457175
HYHZGIWTSKSXKP-UHFFFAOYSA-N,1997,Ki,8.899974
HYLGECOKUPPDRN-UHFFFAOYSA-N,2000,Ki,5.193820
HYNFLQHZQUETAO-UHFFFAOYSA-N,2015,Ki,5.842936
HYNOMSZTPOUFRQ-QRTARXTBSA-N,2014,Ki,7.193820
HYNOMSZTPOUFRQ-UNEWFSDZSA-N,2014,Ki,5.958607
HYRBVOGJRAFDLT-UHFFFAOYSA-N,2010,Ki,6.602060
HZAQPOKTYPPOTH-UHFFFAOYSA-N,1997,Ki,5.744727
HZBAKQLOTJCSJX-UHFFFAOYSA-N,2023,Ki,7.065502
HZDFSRLOPVRUAU-IRJFHVNHSA-N,2014,Ki,8.508778
HZDFSRLOPVRUAU-IRJFHVNHSA-N,2014,Ki,8.508778
HZEVDVGPBUFIAW-UHFFFAOYSA-N,2016,Ki,7.463442
HZFVOEDJAMLOAK-UHFFFAOYSA-N,2015,Ki,5.366532
HZGOWCHMTFRONC-UHFFFAOYSA-N,2019,Ki,6.795880
HZINVGWYTDHAFA-UHFFFAOYSA-N,2013,Ki,9.744727
HZIPKQNESFBOQW-LSNLESRRSA-N,2014,Ki,8.309804
HZIPKQNESFBOQW-LSNLESRRSA-N,2014,Ki,8.309804
HZISGJVOPZSKRZ-QPPBQGQZSA-N,2016,Ki,9.500038
HZMBQYFOWZCHKD-UHFFFAOYSA-N,2001,Ki,8.107905
HZQQJAKATKCPDP-DDDLIOIYSA-N,2013,Ki,6.920819
HZRDMMLAWDPBJF-FUDKSRODSA-N,2013,Ki,7.931072
HZRDMMLAWDPBJF-FUDKSRODSA-N,2013,Ki,7.931072
HZRDMMLAWDPBJF-MQSCRBSSSA-N,2013,Ki,8.107905
HZRDMMLAWDPBJF-MQSCRBSSSA-N,2013,Ki,8.107905
HZTKYJRCVZENNH-UHFFFAOYSA-N,2014,Ki,7.004365
HZTKYJRCVZENNH-UHFFFAOYSA-N,2017,Ki,7.005683
HZTKYJRCVZENNH-UHFFFAOYSA-N,2018,Ki,7.005683
HZVQDNHDCAXRJP-UHFFFAOYSA-N,2001,Ki,4.920819
HZWYVVALALXEJB-UHFFFAOYSA-N,2007,EC50,7.397940
HZYGVALVFFNNGE-UHFFFAOYSA-N,2005,Ki,8.045757
IAEPLCQQQMHCHK-UNEWFSDZSA-N,2014,Ki,6.290730
IAGDALNWLBGHNU-LJQANCHMSA-N,2013,Ki,7.552842
IALFUNSVFHBTHD-ZHZULCJRSA-N,1997,Ki,6.292430
IAMMMQJIUFFPMO-JXMROGBWSA-N,1999,Ki,8.500038
IARMAQZFHNEVDV-UHFFFAOYSA-N,2016,Ki,7.508638
IARMAQZFHNEVDV-UHFFFAOYSA-N,2016,Ki,7.500038
IAUVQKJTMHZPQY-ZSQTZEJBSA-N,2023,Ki,9.017729
IAUZWUKARUVEJL-UHFFFAOYSA-N,2009,Ki,6.900009
IAUZWUKARUVEJL-UHFFFAOYSA-N,2009,Ki,6.900009
IAWWLCSYFAOUES-UHFFFAOYSA-N,1997,Ki,6.228413
IAWWLCSYFAOUES-UHFFFAOYSA-N,2021,Ki,6.228413
IAXCCAHOKNMOII-UHFFFAOYSA-N,2013,Ki,9.154902
IBCJUIIXFRJMOE-UQQQWYQISA-N,2017,Ki,7.886057
IBCJUIIXFRJMOE-UQQQWYQISA-N,2017,EC50,7.420216
IBGMJKNDQYWIAZ-UHFFFAOYSA-N,1996,Ki,6.585027
IBGMJKNDQYWIAZ-UHFFFAOYSA-N,1997,Ki,6.599998
IBGVTRNZLWEIPT-UHFFFAOYSA-N,2007,Ki,6.294992
IBMJCDACSWDYQN-UHFFFAOYSA-N,1999,Ki,6.346787
IBNGPFLSWWZTBJ-UHFFFAOYSA-N,1997,Ki,7.721246
IBNGPFLSWWZTBJ-XUTJKUGGSA-N,1997,Ki,8.327902
IBNWNWKMISLVQT-UHFFFAOYSA-N,2023,Ki,7.244125
IBPXYDUJQWENPM-XZOQPEGZSA-N,2024,Ki,5.924533
IBRKLUSXDYATLG-LURJTMIESA-N,2014,Ki,6.301030
IBWTYJNEHLEZKF-UHFFFAOYSA-N,2017,Ki,7.673664
IBWTYJNEHLEZKF-UHFFFAOYSA-N,2018,Ki,7.673664
IBYDPPHZGREUMK-ONEGZZNKSA-N,2005,Ki,8.585027
ICAXEUYZCLRXKY-UHFFFAOYSA-N,1998,Ki,8.267606
ICBYLQHTUDFHNY-UHFFFAOYSA-N,2017,Ki,7.616185
ICDUPLIIKZSMRC-XGAFWQRZSA-N,2013,Ki,8.284833
ICDUPLIIKZSMRC-XGAFWQRZSA-N,2013,Ki,8.284833
ICGNIALTNZWGJF-FLFKKZLDSA-N,2003,Ki,8.443697
ICJPCRXVYMMSJY-UHFFFAOYSA-N,1996,Ki,6.866461
ICNBRZLPNIRJTH-UHFFFAOYSA-N,2009,Ki,5.080000
ICXGSSKPPOBXQR-UHFFFAOYSA-N,2009,Ki,8.169989
ICZBTJKIVJMPIF-UHFFFAOYSA-N,2009,Ki,8.599980
IDACJXRLCWWYDT-YYSPQECZSA-N,2020,Ki,8.795880
IDACJXRLCWWYDT-YYSPQECZSA-N,2022,Ki,8.795880
IDICUFRCUIOPKM-UHFFFAOYSA-N,2007,Ki,7.167491
IDKIRFAIRCIGSS-FQEVSTJZSA-N,2013,Ki,8.065502
IDKIRFAIRCIGSS-HXUWFJFHSA-N,2013,Ki,8.000000
IDLCGPWMKHMBHA-YEMPIKNUSA-N,2014,Ki,8.267606
IDLCGPWMKHMBHA-YEMPIKNUSA-N,2014,Ki,8.267606
IDMCBMOPQUHSKE-UHFFFAOYSA-N,2017,Ki,8.065502
IDMCBMOPQUHSKE-UHFFFAOYSA-N,2018,Ki,8.065502
IDTLNOOYTVGUDL-MBOZVWFJSA-N,2021,Ki,6.710411
IDTLNOOYTVGUDL-ZWOKBUDYSA-N,2021,Ki,9.301030
IDWFBPRPZDTKJU-RKTRBERCSA-N,2014,Ki,8.036212
IDWFBPRPZDTKJU-RKTRBERCSA-N,2014,Ki,8.036212
IDWJNGMFAPCILL-IYARVYRRSA-N,2023,Ki,9.698970
IDZASIQMRGPBCQ-UHFFFAOYSA-N,2004,Ki,9.958607
IDZASIQMRGPBCQ-UHFFFAOYSA-N,2003,Ki,9.091515
IEANVAFYLZJSPC-NSCUHMNNSA-N,2007,Ki,8.853872
IEANVAFYLZJSPC-NSCUHMNNSA-N,2007,IC50,8.173925
IEANVAFYLZJSPC-NSCUHMNNSA-N,2014,Ki,8.853872
IEANVAFYLZJSPC-NSCUHMNNSA-N,2014,IC50,8.173925
IEANVAFYLZJSPC-NSCUHMNNSA-N,2014,Ki,8.853872
IEANVAFYLZJSPC-NSCUHMNNSA-N,2014,IC50,8.173925
IEARDXOAQBZYGW-PKNBQFBNSA-N,2003,Ki,8.882729
IEFITNQZMCGBTG-UHFFFAOYSA-N,2023,Ki,7.136677
IEITXWDJKKGTIY-UHFFFAOYSA-N,2020,EC50,4.657577
IEITXWDJKKGTIY-UHFFFAOYSA-N,2023,EC50,4.657577
IESJRUUOIHDONG-UHFFFAOYSA-N,2012,Ki,6.795880
IESJRUUOIHDONG-UHFFFAOYSA-N,2014,Ki,6.795880
IEYDEPWJEHAEPC-UHFFFAOYSA-N,2011,Ki,6.982967
IEZLUUHSTFBOBK-LBEPJEHYSA-N,2023,Ki,9.769551
IFPGADOWNOXLNQ-UHFFFAOYSA-N,2016,Ki,6.279014
IFPGADOWNOXLNQ-UHFFFAOYSA-N,2016,Ki,6.279998
IFRJRHQHHFLJCC-UHFFFAOYSA-N,2016,EC50,7.950782
IGAYGUGEWYBNRY-UHFFFAOYSA-N,1996,Ki,6.366532
IGAYGUGEWYBNRY-UHFFFAOYSA-N,1997,Ki,6.366532
IGIPSUCYDDNAQY-JTYJAPAGSA-N,2014,Ki,5.468521
IGIZYVFIPJBSBU-UHFFFAOYSA-N,2021,Ki,6.879426
IGIZYVFIPJBSBU-UHFFFAOYSA-N,2021,Ki,7.168130
IGIZYVFIPJBSBU-UHFFFAOYSA-N,2021,EC50,6.779997
IGLZWQUSQYHTJF-LYHRCORUSA-N,2014,Ki,8.187087
IGLZWQUSQYHTJF-LYHRCORUSA-N,2014,Ki,8.187087
IGMYCJFCNUVBNZ-UHFFFAOYSA-N,2021,Ki,6.508638
IGTBNUVMBDYPQG-UHFFFAOYSA-N,2006,Ki,5.928118
IGUDRQBHUOBFPO-ISKFKSNPSA-N,2021,Ki,9.013228
IHAPBZBYXJKWJA-LFUKPOHLSA-N,2008,Ki,7.072117
IHBJWORPKYVGRO-UHFFFAOYSA-N,1997,Ki,6.866461
IHBJWORPKYVGRO-UHFFFAOYSA-N,2005,Ki,6.869988
IHDSWPOLCNCESB-UHFFFAOYSA-N,2010,Ki,7.199971
IHDSWPOLCNCESB-UHFFFAOYSA-N,2010,Ki,8.899974
