drd2	ADAZZWTYEBRRHE-UHFFFAOYSA-N	2009	Ki	5.585027
drd2	ADCYPKNNPPDYMB-ORQYLMBXSA-N	2022	Ki	5.958607
drd2	ADDKZOUNFAZVBP-DZNWXHPMSA-N	2020	Ki	6.982967
drd2	ADDKZOUNFAZVBP-DZNWXHPMSA-N	2021	Ki	7.064493
drd2	ADDKZOUNFAZVBP-NVNZTLJMSA-N	2021	Ki	6.958607
drd2	ADDORVGWJJXKFK-AFARHQOCSA-N	2013	Ki	5.530031
drd2	ADETWEPXXIGKFW-UHFFFAOYSA-N	2009	Ki	5.310000
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	EC50	8.167491
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	EC50	8.169989
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	EC50	8.389340
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	EC50	8.389979
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	Ki	7.199971
drd2	ADFNMOVNQSHFOR-RUCARUNLSA-N	2023	Ki	7.202040
drd2	ADGRZRHCVXPKAN-UHFFFAOYSA-N	2016	Ki	8.248721
drd2	ADKPDCJUAOTYGJ-UHFFFAOYSA-N	2019	Ki	6.301030
drd2	ADKPDCJUAOTYGJ-UHFFFAOYSA-N	2019	Ki	6.420216
drd2	ADLYXAHODXNVQT-UHFFFAOYSA-N	2006	Ki	6.468521
drd2	ADLYXAHODXNVQT-UHFFFAOYSA-N	2006	Ki	6.468521
drd2	ADLYXAHODXNVQT-UHFFFAOYSA-N	2006	Ki	6.468521
drd2	ADUUVPPWHWVJFK-UHFFFAOYSA-N	2015	Ki	7.270835
drd2	ADUUVPPWHWVJFK-UHFFFAOYSA-N	2015	Ki	7.510042
drd2	ADUYXHYSTCIMEO-UHFFFAOYSA-N	2016	Ki	6.869988
drd2	ADUYXHYSTCIMEO-UHFFFAOYSA-N	2016	Ki	6.872895
drd2	ADVQAEICXAHZOY-IPJJNNNSSA-N	2021	Ki	8.236572
drd2	ADWCVCJMIQYGTM-UHFFFAOYSA-N	2016	Ki	5.558148
drd2	AECUHGGFVKDBMH-UHFFFAOYSA-N	2000	Ki	5.403403
drd2	AECUHGGFVKDBMH-UHFFFAOYSA-N	2002	Ki	5.402305
drd2	AEEFPFZMNZVYPW-UHFFFAOYSA-N	2013	Ki	8.236572
drd2	AEGDITSWVZEWFA-UHFFFAOYSA-N	2016	Ki	4.098923
drd2	AEJCTJSNUNXYQL-YHBQERECSA-N	2007	Ki	7.026872
drd2	AEJCTJSNUNXYQL-ZRZAMGCNSA-N	2007	Ki	6.749580
drd2	AEKRAVIJSVJVBT-UHFFFAOYSA-N	2007	Ki	6.752027
drd2	AEKRAVIJSVJVBT-UHFFFAOYSA-N	2021	Ki	6.752027
drd2	AELYPESLFOQFTR-UHFFFAOYSA-N	2017	Ki	6.850781
drd2	AENACYRRZFSOSG-UHFFFAOYSA-N	1994	Ki	5.853872
drd2	AENHFZZMNBETCL-UHFFFAOYSA-N	2016	Ki	7.500038
drd2	AENHFZZMNBETCL-UHFFFAOYSA-N	2019	Ki	7.459671
drd2	AENHFZZMNBETCL-UHFFFAOYSA-N	2020	Ki	7.459671
drd2	AENWLGXTORARIE-UHFFFAOYSA-N	2015	EC50	5.000000
drd2	AENWLGXTORARIE-UHFFFAOYSA-N	2015	IC50	7.200659
drd2	AENWLGXTORARIE-UHFFFAOYSA-N	2015	Ki	7.365523
drd2	AEQDJSLRWYMAQI-KRWDZBQOSA-N	2017	Ki	5.948847
drd2	AEQDJSLRWYMAQI-KRWDZBQOSA-N	2019	IC50	6.346787
drd2	AEQDJSLRWYMAQI-KRWDZBQOSA-N	2024	Ki	6.411168
drd2	AEQMAVWTHJZYEX-UHFFFAOYSA-N	1993	Ki	4.494850
drd2	AERBGYMOICIFRM-MRXNPFEDSA-N	1996	Ki	6.605548
drd2	AERWLNZHDGJKMO-MRXNPFEDSA-N	2002	Ki	6.970616
drd2	AEUDDHALUDWNEZ-UHFFFAOYSA-N	2010	Ki	6.399997
drd2	AEVXOGLKVVRZCX-UHFFFAOYSA-N	2007	Ki	5.757707
drd2	AEVXOGLKVVRZCX-UHFFFAOYSA-N	2007	Ki	6.425969
drd2	AEXFOTSQBUVBKJ-PGRDOPGGSA-N	2010	Ki	6.299998
drd2	AFAMVWBXPZJINL-JCNLHEQBSA-N	2019	EC50	8.389979
drd2	AFAMVWBXPZJINL-JCNLHEQBSA-N	2019	EC50	8.397940
drd2	AFAMVWBXPZJINL-JCNLHEQBSA-N	2019	EC50	8.522879
drd2	AFAMVWBXPZJINL-JCNLHEQBSA-N	2019	EC50	8.550059
drd2	AFDHKRHSWWMNFN-UHFFFAOYSA-N	2019	Ki	6.917215
drd2	AFECYHQHVIVPNI-UHFFFAOYSA-N	2004	Ki	6.863279
drd2	AFECYHQHVIVPNI-UHFFFAOYSA-N	2004	Ki	7.619789
drd2	AFKGLNWCCRQRMJ-HNNXBMFYSA-N	2020	Ki	6.086716
drd2	AFKRYMMWFODFAD-CSKARUKUSA-N	1999	Ki	6.199998
drd2	AFKRYMMWFODFAD-CSKARUKUSA-N	2000	Ki	6.199998
drd2	AFLPJFUVXSSHKS-UHFFFAOYSA-N	2002	Ki	5.691009
drd2	AFNNYMZEMGROFW-UHFFFAOYSA-N	2022	Ki	6.522879
drd2	AFRMZBRXLCZGJQ-UHFFFAOYSA-N	2017	Ki	5.894831
drd2	AFRMZBRXLCZGJQ-UHFFFAOYSA-N	2018	Ki	5.894831
drd2	AFTMDSQMJPSVNL-UHFFFAOYSA-N	2002	Ki	5.832683
drd2	AFTOBIAKNPTOEU-UHFFFAOYSA-N	2019	Ki	5.789949
drd2	AFUKYYCEJQNSBL-IYARVYRRSA-N	2020	Ki	6.000000
drd2	AFUKYYCEJQNSBL-IYARVYRRSA-N	2022	Ki	6.000000
drd2	AFUSDDXNVRXJFU-KJDSRRNHSA-N	2023	Ki	5.958607
drd2	AFWAVLNIGSUCHI-HNNXBMFYSA-N	2016	EC50	6.769551
drd2	AFWAVLNIGSUCHI-HNNXBMFYSA-N	2016	Ki	6.193820
drd2	AFWAVLNIGSUCHI-HNNXBMFYSA-N	2016	Ki	6.366532
drd2	AFWAVLNIGSUCHI-OAHLLOKOSA-N	2016	Ki	6.455932
drd2	AFWAVLNIGSUCHI-OAHLLOKOSA-N	2016	Ki	6.698970
drd2	AFYFGCAEDGKSJG-UHFFFAOYSA-N	2010	Ki	6.399997
drd2	AFYGMVTVTLNALM-UHFFFAOYSA-N	2012	Ki	7.173925
drd2	AFZSMODLJJCVPP-UHFFFAOYSA-N		IC50	5.231658
drd2	AFZSMODLJJCVPP-UHFFFAOYSA-N		Ki	5.708853
drd2	AGAHNABIDCTLHW-UHFFFAOYSA-N	2019	Kd	9.019997
drd2	AGAHNABIDCTLHW-UHFFFAOYSA-N	2019	Ki	9.140022
drd2	AGDJOXPUTNYCLH-UHFFFAOYSA-N	2020	Ki	5.898941
drd2	AGMWTWZTMQSDHF-UHFFFAOYSA-N	2006	Ki	4.920819
drd2	AGMWTWZTMQSDHF-UHFFFAOYSA-N	2006	Ki	5.086186
drd2	AGPVWRLINFFKSF-UHFFFAOYSA-N	2016	Ki	5.100000
drd2	AGPVWRLINFFKSF-UHFFFAOYSA-N	2020	Ki	5.059982
drd2	AGQAAIRBRCRFGB-UHFFFAOYSA-N	1996	Ki	5.200000
drd2	AGUIOVNIFLIHLU-UHFFFAOYSA-N	2021	Ki	6.376751
drd2	AGUZAIMBKPZTGP-UHFFFAOYSA-N	2005	Ki	7.744727
drd2	AGUZAIMBKPZTGP-UHFFFAOYSA-N	2005	Ki	7.769551
drd2	AGVJHFPAJUYTNV-UHFFFAOYSA-N	2018	IC50	7.229148
drd2	AGVNHDNTFYHZNL-QGZVFWFLSA-N	1998	Ki	5.400000
drd2	AGVNHDNTFYHZNL-QGZVFWFLSA-N	2001	Ki	5.400008
drd2	AGZPZBJIQLGGOQ-UHFFFAOYSA-N	2007	Ki	7.924453
drd2	AGZZUNBFSOFXTB-JIBACQESSA-N	2014	Ki	5.954200
drd2	AHCLBNDBOQTPGQ-HNNXBMFYSA-N	2000	Ki	7.920819
drd2	AHCLBNDBOQTPGQ-OAHLLOKOSA-N	2000	Ki	6.200659
drd2	AHJHJVULSVKBEA-KDURUIRLSA-N	2017	Ki	8.920819
drd2	AHJHJVULSVKBEA-KDURUIRLSA-N	2017	Ki	8.920819
drd2	AHJHJVULSVKBEA-WGSAOQKQSA-N	2016	Ki	9.721246
drd2	AHJHJVULSVKBEA-WGSAOQKQSA-N	2017	Ki	9.721246
drd2	AHJHJVULSVKBEA-WGSAOQKQSA-N	2017	Ki	9.721246
drd2	AHSLTJCTFBJCMT-CQSZACIVSA-N	1994	Ki	6.716699
drd2	AHVVCJSEQJZGNV-UHFFFAOYSA-N	1999	Ki	6.508638
drd2	AHYUXDAZVIOABZ-UHFFFAOYSA-N	1997	Ki	6.284833
drd2	AHZQKSCHGGUEEP-UHFFFAOYSA-N	2020	Ki	4.310487
drd2	AHZQKSCHGGUEEP-UHFFFAOYSA-N	2022	Ki	4.310487
drd2	AIANRSPJEBRESY-UHFFFAOYSA-N	2017	Ki	5.244125
drd2	AIBSVCNXTNBLRF-NRFANRHFSA-N	2009	Ki	5.884057
drd2	AIBTZGIRNIYBBE-OWOJBTEDSA-N	2017	EC50	6.832683
drd2	AICFPAVUBCPJDG-SAABIXHNSA-N	2013	Ki	6.638839
drd2	AIDTVWDAJAVXLC-AATRIKPKSA-N	2011	Ki	7.239578
drd2	AIEYTUOHPYHFSW-UHFFFAOYSA-N	2020	EC50	6.209715
drd2	AIEYTUOHPYHFSW-UHFFFAOYSA-N	2023	EC50	6.209715
drd2	AIEYTUOHPYHFSW-UHFFFAOYSA-N	2023	EC50	6.209715
drd2	AIFZEYXRSJHTOL-UHFFFAOYSA-N	2019	Ki	6.136677
drd2	AIFZEYXRSJHTOL-UHFFFAOYSA-N	2019	Ki	6.283997
drd2	AIJCIPNKOAOKBN-UHFFFAOYSA-N	2010	Ki	7.632644
drd2	AIJIQCBYMBZLJD-UHFFFAOYSA-N	2001	Ki	6.677781
drd2	AIPVMDNBQLPSHM-UHFFFAOYSA-N	2001	Ki	9.387216
drd2	AIXGSHLFBFGRFX-SKQKWFJKSA-N	2019	Ki	9.075721
drd2	AIXVGZUOFPCOMV-IXCJQBJRSA-N	1998	Ki	6.199998
drd2	AIXVGZUOFPCOMV-XCZPVHLTSA-N	1998	Ki	7.599980
drd2	AIXVGZUOFPCOMV-XCZPVHLTSA-N	2003	Ki	7.602060
drd2	AIYDXOYEOAYSGJ-MJGBDJQUSA-N	2021	Ki	7.500313
drd2	AIYKVNCJQXICKY-UHFFFAOYSA-N	2021	Ki	6.721246
drd2	AIZGIAFIDZOQAS-LBPRGKRZSA-N	2010	IC50	7.720105
drd2	AJADIMFRRRXJAI-UHFFFAOYSA-N	2019	EC50	4.582113
drd2	AJADIMFRRRXJAI-UHFFFAOYSA-N	2019	EC50	6.117475
drd2	AJADIMFRRRXJAI-UHFFFAOYSA-N	2019	IC50	4.795609
drd2	AJADIMFRRRXJAI-UHFFFAOYSA-N	2019	Ki	5.478862
drd2	AJBIIZLEMNVANQ-CTNGQTDRSA-N	2022	IC50	5.026872
drd2	AJCBTMQLMBVUBO-UHFFFAOYSA-N	2019	IC50	7.098542
drd2	AJEFZZSQDFYANV-UHFFFAOYSA-N	2020	Ki	7.890084
drd2	AJEQJTPMMJPNLR-GHTZIAJQSA-N	2019	Ki	6.540608
drd2	AJEQJTPMMJPNLR-GHTZIAJQSA-N	2020	Ki	6.540608
